customer_id,signup_date,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000477030,,34,Male,132715.46,master,married,0,3,two_year,bank_transfer,1,0,148.16,428.69,6,1,1,0,1,0,0,1,0,9.0,0.0,0,0,11.36,85,806.0,0
CUST0000616265,,67,Female,67148.27,high_school,married,2,1,one_year,electronic_check,1,0,107.8,78.4,3,1,1,0,0,0,0,1,1,1.0,1.0,0,0,16.69,46,396.0,1
CUST0000754575,,70,Male,52020.27,high_school,divorced,0,36,one_year,bank_transfer,0,0,60.59,2171.17,2,1,1,0,1,0,1,1,1,7.0,1.0,1,0,26.08,71,760.0,0
CUST0000657242,,53,Female,48857.08,master,married,1,3,one_year,electronic_check,1,0,146.31,408.2,6,1,1,0,1,0,0,0,1,6.0,0.0,0,0,60.35,14,708.0,0
CUST0000570059,,42,Female,53298.7,college,divorced,1,32,one_year,bank_transfer,1,1,94.16,2737.91,1,1,1,0,0,1,1,1,1,5.0,0.0,2,0,43.02,24,709.0,0
CUST0000593290,,45,Male,31245.66,college,widowed,1,5,one_year,mailed_check,0,0,106.3,544.44,3,0,1,0,1,0,0,1,0,8.0,1.0,3,0,37.72,41,680.0,0
CUST0000757880,,53,Male,72374.19,college,married,0,1,two_year,mailed_check,0,0,109.93,73.41,2,1,1,0,1,1,0,1,0,2.0,0.0,2,0,8.38,132,755.0,1
CUST0000226931,,55,Female,29989.34,master,single,1,13,two_year,electronic_check,0,1,30.9,423.97,1,1,0,0,0,0,0,1,1,3.0,1.0,0,0,0.0,1,698.0,0
CUST0000073315,,38,Male,68494.13,college,single,0,24,one_year,mailed_check,1,1,101.38,2638.92,3,1,1,0,0,1,0,0,1,1.0,3.0,2,0,67.77,21,647.0,1
CUST0000604895,,48,Male,41509.72,bachelor,widowed,0,45,two_year,bank_transfer,0,0,119.84,5917.03,3,1,1,0,0,0,1,1,0,7.0,1.0,5,0,36.38,2,546.0,0
CUST0000437366,,29,Female,60305.17,bachelor,married,0,26,two_year,credit_card,1,0,102.87,1840.22,1,0,1,1,0,0,0,0,0,6.0,0.0,4,0,48.35,13,403.0,0
CUST0000242074,,22,Male,27039.87,bachelor,married,1,37,two_year,mailed_check,1,1,129.25,5213.18,5,1,1,0,1,1,1,1,0,7.0,1.0,5,2,136.89,35,634.0,0
CUST0000578567,,32,Male,28033.57,college,widowed,0,1,two_year,credit_card,0,0,71.67,68.07,2,1,1,0,0,0,1,1,0,3.0,0.0,0,1,27.77,45,816.0,0
CUST0000534252,,66,Male,32666.63,high_school,divorced,0,14,one_year,bank_transfer,1,0,52.94,746.88,1,1,1,1,0,0,0,1,0,3.0,0.0,1,0,61.05,42,430.0,0
CUST0000092213,,46,Male,26776.38,master,divorced,0,1,one_year,electronic_check,1,0,94.91,87.59,3,1,1,1,1,0,1,0,0,6.0,0.0,0,0,20.54,150,688.0,0
CUST0000868343,,54,Female,36711.84,bachelor,married,0,5,two_year,bank_transfer,1,0,102.68,554.55,2,1,1,0,0,0,0,0,1,7.0,1.0,3,1,34.69,10,768.0,0
CUST0000729322,,53,Male,89314.59,master,single,0,35,one_year,credit_card,1,0,93.22,3274.64,3,1,1,0,0,1,1,1,1,9.0,0.0,1,1,27.77,20,698.0,0
CUST0000935051,,33,Female,45412.41,college,married,0,72,two_year,bank_transfer,1,0,105.49,8284.03,3,1,1,0,1,0,1,0,1,8.0,0.0,1,0,23.08,137,653.0,0
CUST0000329029,,21,Male,52112.39,bachelor,widowed,2,5,one_year,electronic_check,1,1,96.41,485.54,5,1,1,0,0,0,0,1,0,9.0,1.0,0,0,32.0,146,617.0,0
CUST0000739830,,18,Male,93693.46,bachelor,married,0,27,one_year,credit_card,0,0,145.87,3636.44,6,1,1,1,1,0,1,1,1,4.0,0.0,1,0,43.77,29,850.0,0
CUST0000448766,,18,Male,72341.73,master,married,1,17,one_year,credit_card,1,1,68.81,1260.17,2,1,0,0,0,0,0,1,1,9.0,0.0,3,1,0.0,52,699.0,0
CUST0000630347,,36,Male,54986.94,bachelor,single,2,1,one_year,electronic_check,1,0,66.09,71.49,2,1,1,1,1,0,1,1,1,9.0,0.0,0,0,39.57,24,680.0,0
CUST0000625412,,63,Male,33569.75,high_school,married,1,3,one_year,bank_transfer,0,1,118.0,354.31,3,1,1,0,0,1,1,1,0,8.0,1.0,4,0,39.21,12,689.0,0
CUST0000887119,,42,Female,20578.48,college,married,0,18,two_year,mailed_check,0,0,63.68,1122.05,2,1,0,0,0,0,0,1,1,9.0,0.0,0,1,0.0,83,751.0,0
CUST0000296364,,45,Male,126210.35,college,divorced,0,40,one_year,credit_card,1,0,81.86,2952.37,2,1,1,0,0,0,1,1,1,8.0,0.0,1,1,39.2,19,821.0,0
CUST0000490041,,62,Male,38194.27,master,married,3,8,one_year,electronic_check,1,1,56.66,328.97,1,1,0,0,0,0,0,1,1,9.0,1.0,3,0,0.0,23,696.0,0
CUST0000408988,,50,Female,55119.61,college,single,0,22,one_year,credit_card,0,1,86.42,1713.95,2,1,1,1,1,0,1,1,0,9.0,0.0,4,0,68.93,1,620.0,0
CUST0000819985,,44,Male,49648.7,bachelor,married,0,46,two_year,bank_transfer,0,0,149.59,7128.06,5,1,1,0,1,0,1,1,0,9.0,2.0,2,0,78.53,2,607.0,0
CUST0000031496,,31,Female,34113.31,high_school,single,0,72,two_year,credit_card,1,0,126.57,9077.66,3,1,1,1,1,0,0,1,0,6.0,1.0,1,0,130.63,1,627.0,0
CUST0000614730,,45,Male,40900.54,bachelor,divorced,0,32,one_year,bank_transfer,1,0,95.64,1929.96,4,1,1,0,0,1,0,1,0,9.0,0.0,0,0,20.0,16,652.0,0
CUST0000454294,,41,Male,21922.87,master,married,0,15,two_year,credit_card,1,0,73.51,997.5,6,1,1,0,0,0,1,0,0,5.0,0.0,7,1,58.24,2,758.0,0
CUST0000138550,,40,Male,20000.0,college,single,1,4,two_year,bank_transfer,1,0,94.81,368.68,1,1,1,1,0,0,0,0,0,7.0,1.0,3,0,24.61,63,740.0,0
CUST0000216499,,39,Female,48996.67,college,married,1,23,one_year,credit_card,0,0,82.11,1952.02,2,0,1,0,0,0,1,1,1,5.0,1.0,3,0,64.93,6,641.0,0
CUST0000688574,,50,Female,66263.73,college,married,0,39,one_year,electronic_check,1,0,103.67,3950.18,4,1,0,0,0,0,0,1,1,7.0,3.0,2,0,0.0,4,757.0,0
CUST0000720206,,21,Female,85496.76,master,widowed,1,72,one_year,mailed_check,1,0,78.25,3680.79,1,0,1,1,0,0,1,1,0,4.0,1.0,0,0,142.08,36,660.0,0
CUST0000195348,,56,Male,62720.11,college,divorced,1,8,one_year,mailed_check,1,0,78.57,677.61,2,1,1,0,0,0,1,0,0,8.0,1.0,4,0,19.79,1,683.0,0
CUST0000692136,,33,Female,34824.14,high_school,married,0,5,one_year,mailed_check,1,0,98.81,473.72,4,1,1,0,1,0,0,1,1,7.0,0.0,0,0,23.86,6,522.0,0
CUST0000187856,,54,Other,96631.35,master,divorced,1,36,two_year,bank_transfer,1,0,51.72,1755.49,2,1,0,0,0,0,0,1,1,5.0,1.0,1,0,0.0,4,750.0,0
CUST0000017898,,49,Male,39462.28,college,married,0,7,two_year,credit_card,1,0,79.48,571.8,1,1,1,0,0,0,0,0,0,9.0,2.0,1,0,111.5,32,577.0,0
CUST0000273318,,70,Female,35821.42,master,married,0,3,two_year,mailed_check,1,0,117.48,331.83,6,1,1,1,0,1,1,1,0,4.0,1.0,1,1,33.09,67,661.0,0
CUST0000264483,,23,Female,20322.58,master,married,1,2,one_year,bank_transfer,1,0,72.64,144.05,1,1,1,0,1,1,1,1,0,8.0,1.0,2,0,33.8,11,667.0,0
CUST0000476732,,59,Female,57378.48,master,married,2,7,two_year,bank_transfer,1,1,84.02,646.74,4,1,1,1,0,0,0,0,1,8.0,0.0,0,0,251.7093825,35,652.0,0
CUST0000282615,,52,Male,54003.0,college,single,1,12,one_year,mailed_check,1,1,104.32,830.75,1,0,1,0,0,0,1,1,0,7.0,1.0,2,0,9.84,54,680.0,0
CUST0000976263,,33,Female,91760.13,high_school,married,0,10,two_year,bank_transfer,1,1,88.31,851.36,2,1,1,1,0,1,0,1,1,4.0,0.0,2,0,19.53,25,707.0,0
CUST0000337260,,78,Male,64990.03,college,divorced,0,35,one_year,bank_transfer,1,0,82.52,2816.48,1,1,1,0,0,0,1,1,1,7.0,2.0,2,0,22.65,4,504.0,0
CUST0000190236,,50,Male,68117.2,college,single,0,20,two_year,mailed_check,1,0,156.06,3080.75,6,0,1,0,0,0,1,1,0,4.0,2.0,4,0,45.16,4,737.0,0
CUST0000917553,,35,Female,84856.99,high_school,single,1,15,two_year,credit_card,1,1,87.28,1375.46,6,1,1,0,0,0,0,0,1,6.0,0.0,0,0,50.15,72,696.0,0
CUST0000622686,,38,Female,58101.29,college,married,1,40,two_year,electronic_check,1,0,99.0,4087.53,2,1,1,1,1,0,1,0,0,4.0,0.0,1,1,11.27,57,570.0,0
CUST0000992076,,40,Other,87111.65,master,married,0,15,two_year,electronic_check,0,0,110.63,1687.52,3,1,1,1,1,1,0,1,1,2.0,0.0,0,1,49.95,3,564.0,1
CUST0000966588,,28,Other,134002.93,high_school,single,1,50,two_year,mailed_check,1,0,98.43,5233.15,5,1,1,0,1,1,0,1,1,7.0,0.0,1,1,57.19,21,789.0,0
CUST0000238795,,51,Female,55207.4,college,married,1,26,month_to_month,electronic_check,1,1,87.36,2261.38,2,1,1,0,1,0,0,1,0,5.0,1.0,4,1,15.82,11,680.0,0
CUST0000391216,,32,Male,171822.14,college,divorced,1,3,one_year,electronic_check,1,0,85.05,280.15,1,1,1,1,0,0,1,1,0,8.0,1.0,1,1,69.88,2,579.0,0
CUST0000903528,,32,Male,20000.0,college,single,2,16,two_year,electronic_check,0,0,97.53,1579.01,3,1,1,0,1,1,0,1,1,9.0,2.0,3,0,43.25,25,510.0,0
CUST0000929164,,42,Male,90313.47,bachelor,married,2,21,two_year,mailed_check,0,0,98.57,2123.12,2,1,1,1,0,1,1,0,1,7.0,0.0,1,0,45.66,161,537.0,0
CUST0000304597,,52,Male,31509.59,high_school,divorced,0,1,two_year,credit_card,0,1,83.67,86.94,6,1,1,0,0,0,1,0,0,4.0,3.0,1,0,27.77,97,719.0,0
CUST0000557093,,51,Female,20000.0,college,married,1,19,one_year,bank_transfer,1,1,35.75,656.51,1,1,0,0,0,0,0,0,1,4.0,2.0,1,0,0.0,13,574.0,0
CUST0000660281,,79,Male,23701.38,bachelor,widowed,0,45,one_year,electronic_check,1,1,70.29,2887.29,4,0,0,0,0,0,1,1,1,5.0,0.0,0,1,0.0,5,648.0,0
CUST0000417322,,45,Male,64272.6,high_school,married,2,11,two_year,mailed_check,1,0,106.79,1221.72,1,1,1,0,0,1,0,1,0,8.0,0.0,2,1,13.7,46,679.0,0
CUST0000787335,,35,Female,47232.83,bachelor,married,0,14,two_year,credit_card,1,0,95.49,1310.51,2,1,1,1,1,0,0,0,0,9.0,0.0,1,0,25.85,128,666.0,0
CUST0000564381,,54,Male,43449.03,high_school,married,0,1,two_year,electronic_check,1,0,91.92,100.39,1,1,1,0,1,1,0,0,0,5.0,0.0,0,1,34.53,51,759.0,0
CUST0000561983,,39,Male,48954.6,master,married,1,10,two_year,electronic_check,1,1,83.41,876.9,4,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0.0,23,684.0,0
CUST0000949367,,50,Male,69505.96,high_school,single,2,37,one_year,credit_card,1,0,104.03,4076.65,3,1,1,1,1,1,1,0,1,7.0,2.0,1,1,93.56,31,777.0,1
CUST0000086250,,84,Female,68466.19,high_school,married,0,1,two_year,electronic_check,1,1,77.92,81.79,3,0,0,0,0,0,1,1,0,8.0,1.0,4,1,0.0,11,573.0,0
CUST0000874913,,21,Male,53493.63,college,widowed,1,31,one_year,bank_transfer,1,0,93.71,3022.23,1,1,1,0,0,1,1,0,1,9.0,0.0,1,0,22.13,34,579.0,0
CUST0000188027,,33,Male,31255.57,master,married,0,10,one_year,credit_card,0,0,102.28,935.93,3,1,1,0,0,1,0,0,0,4.0,0.0,3,0,36.92,10,758.0,0
CUST0000874916,,18,Male,44289.55,college,married,3,14,one_year,credit_card,1,0,80.42,1105.68,3,1,0,0,0,0,0,0,0,5.0,1.0,5,0,0.0,3,635.0,0
CUST0000290423,,50,Female,47247.16,high_school,single,0,48,one_year,bank_transfer,1,0,92.14,4160.35,2,0,1,0,1,1,1,0,0,4.0,2.0,3,0,109.59,126,660.0,0
CUST0000390536,,38,Male,20000.0,college,married,1,8,two_year,credit_card,1,0,73.8,445.98,3,1,1,0,0,0,1,1,1,4.0,1.0,3,0,58.03,161,776.0,0
CUST0000655698,,42,Female,96988.13,phd,married,0,22,one_year,credit_card,1,0,68.4,1581.52,1,1,1,0,0,1,0,0,1,4.0,1.0,5,0,19.15,3,660.0,0
CUST0000417691,,59,Male,69257.93,college,divorced,1,1,month_to_month,bank_transfer,1,1,94.09,89.54,3,1,1,0,1,1,1,0,1,4.0,0.0,2,0,7.69,14,711.0,1
CUST0000538204,,45,Female,20000.0,phd,married,0,6,one_year,credit_card,1,0,123.93,812.92,4,1,1,0,0,0,0,0,0,7.0,0.0,5,1,51.74,33,695.0,0
CUST0000751910,,31,Male,20936.65,college,married,1,12,one_year,electronic_check,1,0,75.03,972.85,1,1,1,0,0,0,1,0,1,6.0,0.0,1,0,22.57,27,746.0,1
CUST0000603524,,44,Male,64936.16,high_school,single,0,40,one_year,bank_transfer,1,0,115.27,4266.48,3,1,1,1,1,0,1,1,1,9.0,1.0,2,0,73.7,87,643.0,1
CUST0000343926,,28,Male,24118.13,bachelor,single,3,11,one_year,electronic_check,0,0,88.82,968.28,3,1,1,0,1,0,1,1,1,5.0,1.0,3,1,9.6,44,651.0,0
CUST0000821330,,44,Female,137013.57,bachelor,married,0,21,month_to_month,bank_transfer,0,0,58.07,786.59,1,0,1,0,1,1,1,0,1,9.0,1.0,1,0,27.77,17,680.0,0
CUST0000931001,,31,Female,109355.77,bachelor,divorced,0,34,one_year,credit_card,1,1,74.56,2557.76,4,1,1,1,0,1,1,0,0,8.0,2.0,4,1,29.0,68,610.0,0
CUST0000251415,,48,Female,48954.6,master,single,1,44,one_year,electronic_check,1,0,80.25,2597.59,2,1,1,1,0,0,0,0,1,7.0,0.0,1,0,12.42,89,627.0,0
CUST0000042180,,63,Female,76267.44,phd,single,0,22,one_year,electronic_check,0,0,77.36,1800.25,2,0,1,0,0,0,1,1,0,9.0,0.0,2,1,7.74,99,850.0,0
CUST0000787316,,45,Female,32257.38,bachelor,single,1,1,two_year,electronic_check,0,0,116.62,122.05,4,1,1,1,1,0,0,0,1,2.0,0.0,2,0,35.31,13,735.0,0
CUST0000128687,,38,Female,41555.5,high_school,single,0,25,two_year,mailed_check,0,0,51.8,1382.92,1,1,1,0,1,0,0,1,1,8.0,3.0,2,0,19.71,54,770.0,0
CUST0000804670,,56,Female,48392.86,bachelor,single,3,11,two_year,electronic_check,1,0,102.43,1027.21,5,1,1,0,1,1,1,1,0,7.0,1.0,3,0,37.6,62,709.0,0
CUST0000397616,,29,Female,56080.48,college,divorced,0,59,one_year,bank_transfer,1,0,91.99,5312.16,3,1,1,0,1,0,0,0,0,2.0,0.0,1,0,15.18,57,778.0,0
CUST0000022876,,44,Female,20895.4,bachelor,single,0,14,two_year,credit_card,1,0,82.74,1096.08,2,1,1,0,1,0,0,0,1,9.0,0.0,0,1,24.13,6,793.0,0
CUST0000308246,,34,Male,126602.97,high_school,single,0,23,two_year,electronic_check,1,0,82.3,1936.94,1,1,1,1,0,0,0,0,1,9.0,1.0,1,0,44.41,21,487.0,0
CUST0000547814,,77,Female,61984.26,college,married,0,1,two_year,credit_card,1,1,73.33,72.07,3,0,0,0,0,0,1,1,1,8.0,0.0,0,1,0.0,42,656.0,0
CUST0000170943,,59,Male,32786.36,bachelor,single,0,24,one_year,credit_card,1,1,53.4,1214.69,3,0,0,0,0,0,0,0,1,9.0,0.0,1,0,0.0,32,666.0,0
CUST0000761055,,18,Male,38150.48,high_school,married,1,72,two_year,mailed_check,1,0,55.81,3010.44,2,1,0,0,0,0,0,0,1,9.0,1.0,3,1,0.0,22,850.0,0
CUST0000512294,,68,Male,35586.6,master,married,0,21,two_year,credit_card,1,0,46.11,972.57,2,1,0,0,0,0,0,1,0,9.0,0.0,0,0,0.0,15,548.0,0
CUST0000022480,,57,Male,34928.87,master,single,0,39,two_year,credit_card,1,0,62.15,2614.03,2,1,1,0,0,0,0,1,1,6.0,0.0,1,2,37.74,121,642.0,0
CUST0000325051,,59,Female,78458.62,college,married,0,72,two_year,electronic_check,1,0,124.26,9783.87,3,0,1,0,1,0,0,1,0,4.0,1.0,0,1,45.93,45,664.0,1
CUST0000967078,,36,Male,62837.23,master,married,0,1,one_year,credit_card,1,0,113.12,121.37,2,0,1,0,0,1,0,1,1,9.0,1.0,1,0,63.66,181,672.0,0
CUST0000401212,,18,Female,51479.05,master,married,0,13,one_year,electronic_check,1,0,101.13,1316.56,2,1,1,0,0,0,0,1,0,5.0,1.0,2,0,34.43,29,791.0,0
CUST0000836135,,48,Male,51462.6,master,married,0,19,one_year,bank_transfer,1,0,102.69,2111.04,4,1,1,0,0,0,0,1,1,4.0,1.0,4,1,68.55,16,741.0,0
CUST0000843799,,54,Male,92905.0,master,married,1,3,one_year,credit_card,1,0,85.62,192.25,2,0,1,1,1,0,1,0,0,3.0,1.0,1,0,25.42,2,646.0,0
CUST0000034588,,25,Female,28625.51,bachelor,married,0,1,one_year,credit_card,0,0,104.72,112.31,3,1,1,0,0,0,0,1,1,4.0,1.0,0,1,90.55,14,644.0,1
CUST0000807246,,62,Male,42268.11,master,married,0,19,two_year,credit_card,1,0,68.75,1214.73,1,1,1,1,0,0,0,1,1,7.0,0.0,1,1,16.52,134,640.0,0
CUST0000782446,,18,Male,20000.0,bachelor,married,1,4,two_year,mailed_check,1,0,61.89,230.43,1,1,0,0,0,0,0,0,1,6.0,0.0,2,0,0.0,51,604.0,0
CUST0000441203,,48,Female,111586.37,high_school,married,0,7,one_year,electronic_check,0,0,82.74,558.25,1,1,1,0,0,0,0,1,1,9.0,0.0,3,1,27.77,21,639.0,0
CUST0000716675,,84,Male,44495.72,high_school,married,1,38,one_year,mailed_check,0,0,98.11,4080.55,4,1,1,1,0,1,0,0,1,5.0,0.0,2,0,49.57,68,621.0,0
CUST0000094973,,52,Female,62335.8,college,married,0,27,two_year,electronic_check,1,0,115.21,3359.72,6,1,1,0,0,1,1,0,1,8.0,1.0,1,0,186.64,88,694.0,0
CUST0000606683,,58,Male,32268.28,bachelor,married,0,22,one_year,bank_transfer,1,0,90.01,1502.9,4,0,1,1,1,1,1,1,1,9.0,0.0,1,0,42.62,12,540.0,0
CUST0000751259,,72,Female,48108.17,bachelor,divorced,1,14,two_year,credit_card,0,0,80.41,1207.78,3,0,1,1,1,0,0,0,0,7.0,1.0,1,2,34.88,156,670.0,0
CUST0000416721,,32,Female,58989.91,bachelor,single,1,40,two_year,bank_transfer,0,1,68.6,2662.05,1,0,1,1,1,1,1,0,1,1.0,0.0,1,0,16.39,57,797.0,0
CUST0000595384,,18,Female,20000.0,high_school,married,1,21,one_year,mailed_check,1,0,117.96,1748.27,4,1,1,1,0,1,0,0,1,2.0,0.0,2,1,20.93,175,786.0,1
CUST0000972585,,66,Female,31030.6,high_school,single,1,30,one_year,credit_card,1,0,70.05,2301.96,1,0,1,1,0,0,1,0,0,9.0,1.0,0,1,29.48,61,636.0,1
CUST0000576000,,37,Female,30828.12,master,married,0,2,one_year,credit_card,1,1,104.42,206.48,1,1,1,0,0,0,1,1,1,2.0,0.0,2,0,50.94,15,756.0,0
CUST0000061078,,52,Male,20000.0,college,single,1,28,one_year,electronic_check,1,0,92.74,2374.36,1,1,1,0,1,0,0,1,1,4.0,2.0,3,1,25.92,54,661.0,0
CUST0000544313,,35,Male,29537.14,high_school,married,1,15,one_year,electronic_check,1,0,84.76,1311.06,6,0,0,0,0,0,0,1,0,9.0,0.0,1,1,0.0,14,801.0,0
CUST0000127088,,19,Other,48954.6,phd,single,1,3,one_year,electronic_check,0,0,92.13,180.16,4,1,1,0,0,0,0,0,1,9.0,2.0,5,0,48.72,40,748.0,0
CUST0000031122,,33,Male,83910.97,college,single,2,36,two_year,credit_card,0,0,36.76,1284.58,1,1,0,0,0,0,0,1,0,7.0,1.0,2,0,0.0,5,676.0,0
CUST0000474282,,43,Male,32473.9,college,married,0,14,one_year,mailed_check,1,0,90.8,933.14,2,1,1,1,0,0,1,0,1,6.0,0.0,3,0,11.25,27,644.0,0
CUST0000703955,,34,Male,41252.27,bachelor,married,2,11,two_year,electronic_check,1,0,54.64,632.22,1,1,1,1,1,1,0,0,1,3.0,0.0,0,1,28.29,15,701.0,0
CUST0000110784,,48,Female,83941.6,high_school,single,2,3,two_year,bank_transfer,1,0,122.89,392.12,2,1,1,0,1,0,1,0,1,8.0,0.0,1,0,20.65,4,656.0,0
CUST0000862708,,57,Male,25806.81,college,married,0,11,one_year,bank_transfer,1,0,82.1,855.35,3,1,1,0,0,0,1,1,1,4.0,2.0,1,0,14.1,49,725.0,0
CUST0000447941,,69,Female,89767.75,bachelor,married,2,21,one_year,electronic_check,1,0,91.45,1362.92,4,0,1,1,1,1,1,0,1,6.0,0.0,2,0,27.77,14,723.0,0
CUST0000937387,,48,Female,103413.23,master,divorced,0,1,one_year,electronic_check,1,0,72.0,73.07,2,0,1,0,1,0,0,1,1,8.0,2.0,4,1,52.12,5,617.0,0
CUST0000492950,,75,Male,28649.75,high_school,single,2,43,one_year,bank_transfer,0,1,93.26,3991.23,1,1,1,1,1,0,1,1,1,5.0,0.0,1,0,31.02,101,816.0,0
CUST0000136046,,39,Male,109067.56,college,single,1,45,two_year,electronic_check,1,0,31.98,1298.28,1,1,0,0,0,0,0,0,1,2.0,1.0,1,0,0.0,17,624.0,0
CUST0000367635,,39,Female,82614.19,college,married,2,17,one_year,electronic_check,0,0,50.24,797.02,2,0,0,0,0,0,0,0,0,4.0,0.0,1,0,0.0,14,711.0,0
CUST0000356079,,60,Male,68958.36,high_school,single,0,44,one_year,credit_card,1,0,97.92,4390.35,3,1,1,0,0,0,0,0,0,9.0,2.0,5,0,43.02,15,665.0,0
CUST0000016093,,75,Male,20000.0,bachelor,divorced,0,10,two_year,bank_transfer,0,0,98.49,998.02,3,1,1,0,0,1,1,0,1,1.0,1.0,1,1,38.66,33,636.0,1
CUST0000405887,,46,Female,30960.98,master,married,1,4,two_year,bank_transfer,0,0,35.24,142.32,1,1,1,1,0,0,1,0,0,6.0,1.0,2,1,84.67,1,792.0,0
CUST0000904983,,37,Male,34326.3,high_school,single,1,32,one_year,credit_card,0,0,63.73,2039.35,2,1,0,0,0,0,0,1,0,6.0,4.0,4,0,0.0,27,583.0,0
CUST0000071268,,18,Female,92728.63,bachelor,divorced,0,66,one_year,credit_card,1,0,55.19,3918.15,2,1,0,0,0,0,0,0,1,8.0,1.0,1,0,0.0,163,811.0,0
CUST0000656091,,18,Female,90433.66,high_school,single,0,6,two_year,electronic_check,0,0,145.58,815.12,4,0,1,0,1,0,1,1,1,8.0,2.0,2,2,104.04,26,570.0,0
CUST0000018507,,56,Male,48954.6,high_school,single,1,18,two_year,bank_transfer,1,0,121.83,2061.09,3,1,1,0,1,0,0,0,0,9.0,0.0,0,0,21.13,1,716.0,0
CUST0000886266,,44,Male,27469.81,college,single,2,3,two_year,electronic_check,1,1,81.04,219.36,4,1,0,0,0,0,1,1,1,7.0,2.0,4,0,0.0,80,660.0,0
CUST0000500416,,32,Female,152506.53,phd,single,1,7,two_year,electronic_check,0,0,95.44,660.73,4,1,1,0,0,1,1,0,0,7.0,1.0,2,0,20.86,26,629.0,0
CUST0000019152,,54,Other,20000.0,bachelor,married,1,56,one_year,electronic_check,1,0,94.54,3724.19,6,1,1,0,0,1,1,0,0,1.0,0.0,1,1,27.77,1,772.0,0
CUST0000587475,,28,Male,24118.76,master,single,0,11,two_year,mailed_check,1,0,104.17,1218.72,4,1,1,1,0,0,1,1,0,8.0,1.0,1,0,17.09,31,667.0,0
CUST0000202747,,48,Female,46575.79,college,single,1,10,one_year,credit_card,1,0,112.71,1166.55,3,1,1,0,1,0,1,1,1,8.0,0.0,0,1,30.62,148,820.0,1
CUST0000990079,,23,Male,22772.51,bachelor,married,0,1,one_year,electronic_check,1,0,116.06,114.97,6,1,1,0,0,1,1,0,1,9.0,0.0,1,0,48.53,22,718.0,0
CUST0000252111,,38,Male,29333.64,bachelor,married,1,4,two_year,mailed_check,1,0,80.4,315.05,2,0,1,1,0,0,0,1,1,8.0,0.0,1,0,21.51,7,628.0,0
CUST0000798287,,57,Female,34913.05,master,married,0,1,two_year,bank_transfer,1,0,87.76,95.68,3,1,1,0,1,0,0,1,1,8.0,0.0,1,1,20.47,17,569.0,0
CUST0000684947,,36,Male,29071.12,bachelor,widowed,0,15,one_year,bank_transfer,0,0,110.48,1558.54,4,1,1,1,1,1,0,0,0,7.0,0.0,4,2,17.75,10,647.0,0
CUST0000384359,,48,Male,35591.47,college,married,0,1,two_year,credit_card,1,1,102.16,108.17,2,1,1,0,0,0,0,0,1,4.0,0.0,1,1,66.18,17,769.0,0
CUST0000158479,,32,Female,20000.0,high_school,married,0,35,one_year,bank_transfer,1,1,85.79,3113.19,3,1,1,0,1,0,1,1,0,6.0,0.0,0,0,71.44,70,666.0,0
CUST0000443805,,55,Other,219889.75,high_school,married,0,8,two_year,electronic_check,1,0,73.59,611.8,1,1,1,1,0,1,1,1,1,8.0,1.0,4,0,27.37,26,684.0,0
CUST0000410139,,64,Male,55074.75,college,divorced,0,3,one_year,credit_card,1,1,70.29,197.16,1,0,1,0,1,0,0,0,1,8.0,0.0,0,0,39.98,92,850.0,1
CUST0000631716,,52,Male,28771.12,master,single,0,20,two_year,mailed_check,1,0,107.13,2315.58,1,1,1,0,1,0,0,0,1,9.0,0.0,1,2,70.39,18,550.0,0
CUST0000032337,,37,Male,20000.0,bachelor,married,0,3,one_year,credit_card,0,0,81.66,251.58,1,1,1,0,0,1,0,1,0,6.0,1.0,5,0,13.42,33,762.0,0
CUST0000151126,,23,Female,49944.26,high_school,single,0,1,two_year,credit_card,1,0,108.63,118.58,1,0,1,1,0,0,0,0,0,9.0,2.0,4,1,12.55,93,689.0,0
CUST0000476831,,28,Female,50588.05,college,married,3,8,two_year,mailed_check,1,0,45.84,345.16,1,0,1,0,1,0,1,1,1,6.0,1.0,4,0,29.37,116,595.0,0
CUST0000379204,,75,Male,30193.03,high_school,married,0,4,two_year,bank_transfer,0,0,96.18,382.19,5,0,1,0,1,0,0,1,0,3.0,1.0,1,1,5.64,25,685.0,0
CUST0000958635,,40,Female,152379.86,high_school,married,2,15,two_year,electronic_check,1,0,74.97,1147.14,4,1,1,1,1,1,0,1,1,1.0,2.0,2,0,39.35,4,618.0,0
CUST0000141726,,84,Male,90507.71,high_school,married,0,25,one_year,credit_card,1,1,91.08,2398.7,4,0,1,1,0,1,0,0,1,4.0,0.0,1,0,10.29,17,578.0,0
CUST0000043708,,61,Male,63653.97,high_school,single,2,33,month_to_month,electronic_check,1,0,58.37,1759.78,1,1,1,0,1,1,0,1,1,7.0,1.0,0,1,21.61,24,479.0,1
CUST0000357970,,61,Female,104767.49,master,single,1,13,one_year,bank_transfer,1,1,74.19,998.42,2,1,1,0,1,0,1,1,1,3.0,1.0,2,0,50.16,28,637.0,1
